id	prodotto	descrizione	categoria
115057178	bosch 2608584652 sega a tazza progressor 89 mm 3 5 	bosch 2608584652 sega a tazza progressor 89 mm 3 5 	_@sega-a-tazza_
115057187	bosch 2608584134 sega a tazza bimetallica hss 121 mm 4 75 	bosch 2608584134 sega a tazza bimetallica hss 121 mm 4 75 	_@sega-a-tazza_
115057190	bosch 2608584625 sega a tazza progressor 33 mm 1 3125 	brand bosch modello 2.608.584.625 mm. 33	_@sega-a-tazza_
115057199	bosch 2 608 584 799 sega a tazza sheet metal 60 mm 2 375 	bosch 2 608 584 799 sega a tazza sheet metal 60 mm 2 375 	_@sega-a-tazza_
115057200	bosch 2 608 584 637 sega a tazza progressor 54 cm 2 125 	bosch 2 608 584 637 sega a tazza progressor 54 cm 2 125 	_@sega-a-tazza_
115057201	wolfcraft 3764000 set di seghe universali 5 pezzi bi metal plus adattatore esagonale con centro di foratura in valigetta di plastica 35 40 51 65 68 mm	in valigetta in plastica 5 seghe a tazza 35 40 51 65 68 mm 1 mandrino con punta centrante	_@sega-a-tazza_
115057202	bosch 1609200243 set seghe a tazza elettriche 9 pezzi 25 32 38 44 51 68 mm	bosch 1609200243 set seghe a tazza elettriche 9 pezzi 25 32 38 44 51 68 mm	_@sega-a-tazza_
115057203	bosch 2608584649 sega a tazza progressor 79 mm 3 125 	brand bosch modello 2.608.584.649 mm. 79	_@sega-a-tazza_
115057212	bosch 2608584847 sega a tazza bimetallica hss 52 mm 2 0625 	bosch 2608584847 sega a tazza bimetallica hss 52 mm 2 0625 	_@sega-a-tazza_
115057213	bosch sega a tazza bimetallica in hss 60mm	bosch sega a tazza bimetallica in hss 60mm	_@sega-a-tazza_
115057214	bosch 2 608 584 653 sega a tazza progressor 9 2 cm 3 625 	bosch 2 608 584 653 sega a tazza progressor 9 2 cm 3 625 	_@sega-a-tazza_
115057216	bosch 2608584143 sega a tazza bimetallica hss 43 mm 1 6875 	bosch 2608584143 sega a tazza bimetallica hss 43 mm 1 6875 	_@sega-a-tazza_
115057219	wolfcraft wolcraft 3885000 sega a tazza universale plug and play 85 mm	wolcraft 3885000 sega a tazza universale plug and play 85 mm	_@sega-a-tazza_
115057220	wolfcraft 5470000 sega a tazza bi metallica 45 mm con codolo e punta centrale	ideale per costruzioni ristrutturazioni e riparazioni materiale bim ideale per costruzioni ristrutturazioni e riparazioniaccessori per elettroutensili multifunzioni materiale bim materiale bimaccessori per elettroutensili multifunzioni materiale bim	_@sega-a-tazza_
115057223	bosch 2 608 584 640 sega a tazza progressor 59 cm 2 3125 	bosch 2 608 584 640 sega a tazza progressor 59 cm 2 3125 	_@sega-a-tazza_
115057225	bosch 2608584852 sega a tazza bimetallica hss 111 mm 4 375 	bosch 2608584852 sega a tazza bimetallica hss 111 mm 4 375 	_@sega-a-tazza_
115057232	bosch 2608584133 sega a tazza bimetallica hss 114 mm 4 5 	bosch 2608584133 sega a tazza bimetallica hss 114 mm 4 5 	_@sega-a-tazza_
115057233	wolfcraft 5467000 sega a tazza bi metallica 35 mm con codolo e punta centrale	ideale per costruzioni ristrutturazioni e riparazioni materiale bim ideale per costruzioni ristrutturazioni e riparazioniaccessori per elettroutensili multifunzioni materiale bim materiale bimaccessori per elettroutensili multifunzioni materiale bim	_@sega-a-tazza_
115057242	bosch 2608580317 sega a tazza diamantata 68 mm	bosch 2608580317 sega a tazza diamantata 68 mm	_@sega-a-tazza_
115057246	bosch 2608584643 sega a tazza progressor 65 mm 2 5625 	bosch 2608584643 sega a tazza progressor 65 mm 2 5625 	_@sega-a-tazza_
115057249	wolfcraft wolcraft 8911000 sega a tazza diamantata 68 mm	sega a tazza diamantata ceramic per trapano a batteria per installare prese elettriche su superfici piastrellate per piastrelle grès fine piastre di granito legno metallo materiali sintetici grazie alla punta di centraggio non è necessario l uso di u	_@sega-a-tazza_
115057253	bosch 2609255619 sega a tazza bimetallica hss diametro 95 mm 1 	bosch 2609255619 sega a tazza bimetallica hss diametro 95 mm 1 	_@sega-a-tazza_
115057254	wolfcraft 5462000 sega a tazza bi metallica 20 mm con codolo e punta centrale	ideale per costruzioni ristrutturazioni e riparazioni materiale bim ideale per costruzioni ristrutturazioni e riparazioniaccessori per elettroutensili multifunzioni materiale bim materiale bimaccessori per elettroutensili multifunzioni materiale bim	_@sega-a-tazza_
115057256	exact 06034 eventus sega a tazza bimetallo 65 mm	exact 06034 eventus sega a tazza bimetallo 65 mm	_@sega-a-tazza_
115057261	bosch 2 608 584 638 sega a tazza progressor 56 mm 2 1875 	bosch 2 608 584 638 sega a tazza progressor 56 mm 2 1875 	_@sega-a-tazza_
115057264	bosch 2608580305 sega a tazza diamantata 29 mm	bosch 2608580305 sega a tazza diamantata 29 mm	_@sega-a-tazza_
115057265	bosch 2609255615 sega a tazza bimetallica hss 68 mm	per tutti i trapani per forare legno e metallo dentatura bimetallica	_@sega-a-tazza_
115057269	bosch 2608584115 sega a tazza bimetallica hss 46 mm 1 8125 	bosch 2608584115 sega a tazza bimetallica hss 46 mm 1 8125 	_@sega-a-tazza_
115057273	wolfcraft wolcraft 3875000 sega a tazza universale plug and play 30 mm	wolcraft 3875000 sega a tazza universale plug and play 30 mm	_@sega-a-tazza_
115057275	bosch 2608584646 sega a tazza progressor 70 mm 2 75 	bosch 2608584646 sega a tazza progressor 70 mm 2 75 	_@sega-a-tazza_
115057276	bosch 2608584848 sega a tazza bimetallica hss 56 mm 2 1875 	bosch 2608584848 sega a tazza bimetallica hss 56 mm 2 1875 	_@sega-a-tazza_
115057280	bosch 2608584634 sega a tazza progressor 48 mm 1 875 	bosch 2608584634 sega a tazza progressor 48 mm 1 875 	_@sega-a-tazza_
115057288	bosch 2608584123 sega a tazza bimetallica hss 68 mm 2 6875 	bosch 2608584123 sega a tazza bimetallica hss 68 mm 2 6875 	_@sega-a-tazza_
115057293	bosch 2608584778 sega a tazza sheet metallo 1 pezzo grigio 2608584778	bosch 2608584778 sega a tazza sheet metallo 1 pezzo grigio 2608584778	_@sega-a-tazza_
115057297	wolfcraft 5471000 sega a tazza bi metallica 51 mm con codolo e punta centrale	ideale per costruzioni ristrutturazioni e riparazioni materiale bim ideale per costruzioni ristrutturazioni e riparazioniaccessori per elettroutensili multifunzioni materiale bim materiale bimaccessori per elettroutensili multifunzioni materiale bim	_@sega-a-tazza_
115057298	wolfcraft wolcraft 5961000 sega a tazza universale plug and play 127 mm	wolcraft 5961000 sega a tazza universale plug and play 127 mm	_@sega-a-tazza_
115057299	bosch 2608584062 set seghe a tazza 7 pezzi 25 32 38 44 51 57 63 mm	chemicals cleaning agents surface cleaners multipurpose	_@sega-a-tazza_
115057308	bosch 2608584136 sega a tazza bimetallica hss 127 mm 5 	bosch 2608584136 sega a tazza bimetallica hss 127 mm 5 	_@sega-a-tazza_
115057309	bosch 2608580310 sega a tazza diamantata 51 mm	bosch 2608580310 sega a tazza diamantata 51 mm	_@sega-a-tazza_
115057310	bosch 2609255612 sega a tazza bimetallica hss diametro 64 mm 1 	bosch 2609255612 sega a tazza bimetallica hss diametro 64 mm 1 	_@sega-a-tazza_
115057316	bosch 2 608 584 659 sega a tazza progressor 111 mm 4 375 	bosch 2 608 584 659 sega a tazza progressor 111 mm 4 375 	_@sega-a-tazza_
115057317	wolfcraft 5929000 sega a tazza diamantata in ceramica con spugna 10 mm manico ø 53 mm	sega a tazza diamantata ceramic per trapano a batteria utilizzabile per fissaggi di sanitari per l installazione di prese elettriche scarichi cavi di alimentazione dei caloriferi spot a pavimento e attacchi per l acqua per piastrelle grès fine piast	_@sega-a-tazza_
115057321	wolfcraft 5931000 gattuccio diamantato in ceramica con spugna 10 mm manico ø 68	sega a tazza diamantata ceramic per avvitatori a batteria ideale per il fissaggio di sanitari per l installazione di scatole da incasso canaline tubi di radiatori spot a pavimento e attacchi per l acqua	_@sega-a-tazza_
115057323	wolfcraft 5928000 gattuccio diamantato in ceramica con spugna 10 mm manico ø 45	sega a tazza diamantata ceramic per avvitatori a batteria ideale per il fissaggio di sanitari scatole da incasso scarichi tubi dei caloriferi spot a pavimento e attacchi per l acqua	_@sega-a-tazza_
115057325	bosch 2608584669 set di seghe a tazza progressor 19 22 25 29 35 38 44 51 57 65 76 mm	lift handling access equip	_@sega-a-tazza_
115057326	bosch 2608584631 sega a tazza progressor 43 mm 1 6875 	bosch 2608584631 sega a tazza progressor 43 mm 1 6875 	_@sega-a-tazza_
115057327	bosch 2608584770 seghe a tazza multi construction 90 mm 4 pezzi	bosch 2608584770 seghe a tazza multi construction 90 mm 4 pezzi	_@sega-a-tazza_
115057329	bosch 2608584753 seghe a tazza multi construction 30 mm 3 pezzi	bosch 2608584753 seghe a tazza multi construction 30 mm 3 pezzi	_@sega-a-tazza_
117278482	ruko 126086 sega a tazza bimetallica co 8 hss diametro 86 mm	ruko 126086 sega a tazza bimetallica co 8 hss diametro 86 mm	_@sega-a-tazza_
117467289	fresa a tazza in carburo di tungsteno per trapano sistema sds ãâ...	tazza per trampano in carubo di tungsteno sistema sds. lunghezza 160 mm diametro 80 mm....	_@sega-a-tazza_
118430120	disston d6920 sega a tazza per lamiera 20 mm	disston d6920 sega a tazza per lamiera 20 mm	_@sega-a-tazza_
118767679	bahco 3830 43 c bi sega a tazza in metallo 43 mm	bahco 3830 43 c bi sega a tazza in metallo 43 mm	_@sega-a-tazza_
118792960	faithfull hsvp27 sega a tazza varipitch 27 mm	faithfull hsvp27 sega a tazza varipitch 27 mm	_@sega-a-tazza_
119467347	eurobit fresa a tazza bimetallica mm 51	taglienti fini in acciaio hss passo variabile 4 6 angolo di spoglia positivo profondità di taglio mm 30	_@sega-a-tazza_
121659084	eurobit 1350 0000 0029 fresa a tazza bimetallica	taglienti fini in acciaio hss passo variabile 4 6 angolo di spoglia positivo profondità di taglio 30 mm	_@sega-a-tazza_
121659088	eurobit 1350 0000 0044 fresa a tazza bimetallica	taglienti fini in acciaio hss passo variabile 4 6 angolo di spoglia positivo profondità di taglio 30 mm	_@sega-a-tazza_
121659341	wolfcraft 3494000 sega a tazza bimetallica diametro 68 mm	wolfcraft 3494000 sega a tazza bimetallica diametro 68 mm	_@sega-a-tazza_
121958872	wolfcraft 5423000 kit di accessori per seghe a tazza con lame di diametro 40 54 65 68 74 86 mm	set di seghe a tazza elettricità e sanitari per l inserimento delle scatole da incasso e spot alogeni in numerosi materiali cartongesso piastrelle legno compensato plastica e metalli non ferrosi 6 seghe a tazza in acciaio bimetallico 40 54 65 68	_@sega-a-tazza_
121958876	projahn 77060 sega a tazza multiuso in metallo duro 60 mm	projahn 77060 sega a tazza multiuso in metallo duro 60 mm	_@sega-a-tazza_
121958881	projahn 77065 sega a tazza multiuso in metallo duro 65 mm	projahn 77065 sega a tazza multiuso in metallo duro 65 mm	_@sega-a-tazza_
121958887	wolfcraft 3895000 sega a tazza in carburo di tungsteno con codolo esagonale e punta di centraggio 55 x 53 mm	wolfcraft 3895000 sega a tazza in carburo di tungsteno con codolo esagonale e punta di centraggio 55 x 53 mm	_@sega-a-tazza_
122221561	projahn 68030 sega a tazza bimetallica procut hss co 30 mm	projahn 68030 sega a tazza bimetallica procut hss co 30 mm	_@sega-a-tazza_
122221562	projahn 68095 sega a tazza bimetallica procut hss co 95 mm	projahn 68095 sega a tazza bimetallica procut hss co 95 mm	_@sega-a-tazza_
122221565	projahn 68059 sega a tazza bimetallica procut hss co 59 mm	projahn 68059 sega a tazza bimetallica procut hss co 59 mm	_@sega-a-tazza_
122221568	projahn 68033 sega a tazza bimetallica procut hss co 33 mm	projahn 68033 sega a tazza bimetallica procut hss co 33 mm	_@sega-a-tazza_
122257004	connex coxt976310 set di 7 seghe a tazza per legno in acciaio al carbonio h20 mm 26 63 mm	connex coxt976310 set di 7 seghe a tazza per legno in acciaio al carbonio h20 mm 26 63 mm	_@sega-a-tazza_
122257006	connex coxt975560 sega a tazza universale hm per metalli diametro 60 mm altezza 47 mm	connex coxt975560 sega a tazza universale hm per metalli diametro 60 mm altezza 47 mm	_@sega-a-tazza_
122257374	bosch 2609255618 sega a tazza hss bimetallo monoblocco dentatura vario pitch diametro 83 mm	bosch 2609255618 sega a tazza hss bimetallo monoblocco dentatura vario pitch diametro 83 mm	_@sega-a-tazza_
122455444	ruko 126105 lama per sega a tazza bimetallica hss co 8 ø 105 mm	ruko 126105 lama per sega a tazza bimetallica hss co 8 ø 105 mm	_@sega-a-tazza_
122574265	c.k 424024 sega a tazza 70 mm	c.k 424024 sega a tazza 70 mm	_@sega-a-tazza_
122574268	bosch dia 2608580311 accessorio sega a tazza diamantata 54 mm	bosch dia 2608580311 accessorio sega a tazza diamantata 54 mm	_@sega-a-tazza_
122574270	projahn 68068 sega a tazza bimetallica procut hss co 68 mm	projahn 68068 sega a tazza bimetallica procut hss co 68 mm	_@sega-a-tazza_
122574272	kwb 497900 set di seghe a tazza 4 pezzi	kwb 497900 set di seghe a tazza 4 pezzi	_@sega-a-tazza_
122627856	bosch 2608584778 sega a tazza sheet metallo 1 pezzo grigio 2608584784	bosch 2608584778 sega a tazza sheet metallo 1 pezzo grigio 2608584784	_@sega-a-tazza_
122627857	bosch 2608584144 sega a tazza bimetallica hss per adattatore standard ø 67 mm 1 pezzo	bosch 2608584144 sega a tazza bimetallica hss per adattatore standard ø 67 mm 1 pezzo	_@sega-a-tazza_
122627858	bosch 2608584771 sega a tazza multi construction ø 105 mm 1 pezzo	bosch 2608584771 sega a tazza multi construction ø 105 mm 1 pezzo	_@sega-a-tazza_
122628145	bosch 2608584661 sega a tazza progressor ø 121 mm 1 pezzo	bosch 2608584661 sega a tazza progressor ø 121 mm 1 pezzo	_@sega-a-tazza_
122628164	projahn 79038 sega a tazza tct in metallo duro da 38 mm	projahn 79038 sega a tazza tct in metallo duro da 38 mm	_@sega-a-tazza_
122628168	projahn pro cut universal 68913 set di seghe a tazza bimetalliche	projahn pro cut universal 68913 set di seghe a tazza bimetalliche	_@sega-a-tazza_
122628169	projahn 79025 sega a tazza tct in metallo duro da 25 mm	projahn 79025 sega a tazza tct in metallo duro da 25 mm	_@sega-a-tazza_
122628170	projahn pro cut universal felxibel 68914 set di seghe a tazza bimetalliche	projahn pro cut universal felxibel 68914 set di seghe a tazza bimetalliche	_@sega-a-tazza_
