web-scraper-order,web-scraper-start-url,categories,categories-href,show_all,show_all-href,title,pagination,pagination-href
"1547145236-1187","https://www.trovaprezzi.it/categorie.aspx","Integratori e Coadiuvanti","https://www.trovaprezzi.it/prezzi_integratori-coadiuvanti.aspx","Vedi tutte le offerte in Integratori e Coadiuvanti","https://www.trovaprezzi.it/prezzi_integratori-coadiuvanti_1.aspx","","8","https://www.trovaprezzi.it/prezzi_integratori-coadiuvanti_8.aspx"
"1547145198-986","https://www.trovaprezzi.it/categorie.aspx","Carrozzine e Passeggini","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini.aspx","Vedi tutte le offerte in Carrozzine e Passeggini","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini_1.aspx","","7","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini_7.aspx"
"1547145219-1046","https://www.trovaprezzi.it/categorie.aspx","Borse","https://www.trovaprezzi.it/prezzi_borse-zaini.aspx","Vedi tutte le offerte in Borse","https://www.trovaprezzi.it/prezzi_borse-zaini_1.aspx","Diesel Cover Unisex Bianco","",""
"1547145319-1730","https://www.trovaprezzi.it/categorie.aspx","Lavatrici e Asciugatrici","https://www.trovaprezzi.it/prezzi_lavatrici-asciugatrici.aspx","Vedi tutte le offerte in Lavatrici e Asciugatrici","https://www.trovaprezzi.it/prezzi_lavatrici-asciugatrici_1.aspx","THERMIC DYNAMICS Dry Balloon Compact asciugatrice portatile, Nylon, Bianco, 50 x 48 x 90 cm, 8 pezzi","",""
"1547145075-431","https://www.trovaprezzi.it/categorie.aspx","Strumenti Musicali","https://www.trovaprezzi.it/prezzi_strumenti-musicali.aspx","Vedi tutte le offerte in Strumenti Musicali","https://www.trovaprezzi.it/prezzi_strumenti-musicali_1.aspx","","12","https://www.trovaprezzi.it/prezzi_strumenti-musicali_12.aspx"
"1547145154-739","https://www.trovaprezzi.it/categorie.aspx","Alimenti Cani e Gatti","https://www.trovaprezzi.it/prezzi_alimenti-cani-gatti.aspx","Vedi tutte le offerte in Alimenti Cani e Gatti","https://www.trovaprezzi.it/prezzi_alimenti-cani-gatti_1.aspx","FERRIBIELLA SALSICCIA GUSTO POLLO 7 GR.","",""
"1547145236-1164","https://www.trovaprezzi.it/categorie.aspx","Integratori e Coadiuvanti","https://www.trovaprezzi.it/prezzi_integratori-coadiuvanti.aspx","Vedi tutte le offerte in Integratori e Coadiuvanti","https://www.trovaprezzi.it/prezzi_integratori-coadiuvanti_1.aspx","Arkopharma Lecca Lecca Ape Maia con Vitamina C 1 pz","",""
"1547145302-1634","https://www.trovaprezzi.it/categorie.aspx","Tablet","https://www.trovaprezzi.it/prezzi_tablet.aspx","Vedi tutte le offerte in Tablet","https://www.trovaprezzi.it/prezzi_tablet_1.aspx","","15","https://www.trovaprezzi.it/prezzi_tablet_15.aspx"
"1547145307-1668","https://www.trovaprezzi.it/categorie.aspx","Notebook","https://www.trovaprezzi.it/prezzi_notebook.aspx","Vedi tutte le offerte in Notebook","https://www.trovaprezzi.it/prezzi_notebook_1.aspx","","9","https://www.trovaprezzi.it/prezzi_notebook_9.aspx"
"1547145277-1460","https://www.trovaprezzi.it/categorie.aspx","Cellulari","https://www.trovaprezzi.it/prezzi_cellulari.aspx","Vedi tutte le offerte in Cellulari","https://www.trovaprezzi.it/prezzi_cellulari_1.aspx","TREVI Asta Selfie Telescopico","",""
"1547145258-1335","https://www.trovaprezzi.it/categorie.aspx","Integratori per lo Sport","https://www.trovaprezzi.it/prezzi_integratori-sport.aspx","Vedi tutte le offerte in Integratori per lo Sport","https://www.trovaprezzi.it/prezzi_integratori-sport_1.aspx","BOLERO Powdered Drinks ICE TEA - preparato per bevanda istantanea in bustina da 8g - PEACH (pesca)","",""
"1547145154-735","https://www.trovaprezzi.it/categorie.aspx","Alimenti Cani e Gatti","https://www.trovaprezzi.it/prezzi_alimenti-cani-gatti.aspx","Vedi tutte le offerte in Alimenti Cani e Gatti","https://www.trovaprezzi.it/prezzi_alimenti-cani-gatti_1.aspx","TRIXIE PICKNICKS SALSICCE POLLO 8 GR.","",""
"1547145314-1691","https://www.trovaprezzi.it/categorie.aspx","Forni","https://www.trovaprezzi.it/prezzi_forni-microonde.aspx","Vedi tutte le offerte in Forni","https://www.trovaprezzi.it/prezzi_forni-microonde_1.aspx","ARIETE 980 FORNO ELETTRICO 10LT GRAN FAUSTO","",""
"1547145250-1288","https://www.trovaprezzi.it/categorie.aspx","Televisori LCD, LED e Plasma","https://www.trovaprezzi.it/prezzi_televisori-lcd-plasma.aspx","Vedi tutte le offerte in Televisori LCD, LED e Plasma","https://www.trovaprezzi.it/prezzi_televisori-lcd-plasma_1.aspx","Telesystem TV LCD TS-09","",""
"1547145323-1784","https://www.trovaprezzi.it/categorie.aspx","Frigoriferi e Congelatori","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori.aspx","Vedi tutte le offerte in Frigoriferi e Congelatori","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori_1.aspx","","5","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori_5.aspx"
"1547145258-1334","https://www.trovaprezzi.it/categorie.aspx","Integratori per lo Sport","https://www.trovaprezzi.it/prezzi_integratori-sport.aspx","Vedi tutte le offerte in Integratori per lo Sport","https://www.trovaprezzi.it/prezzi_integratori-sport_1.aspx","BOLERO Powdered Drinks Classic - preparato per bevanda istantanea in bustina da 9g - MULTIVIT (multivitamine)","",""
"1547145302-1625","https://www.trovaprezzi.it/categorie.aspx","Tablet","https://www.trovaprezzi.it/prezzi_tablet.aspx","Vedi tutte le offerte in Tablet","https://www.trovaprezzi.it/prezzi_tablet_1.aspx","","6","https://www.trovaprezzi.it/prezzi_tablet_6.aspx"
"1547145246-1275","https://www.trovaprezzi.it/categorie.aspx","Videocamere Digitali","https://www.trovaprezzi.it/prezzi_videocamere-digitali.aspx","Vedi tutte le offerte in Videocamere Digitali","https://www.trovaprezzi.it/prezzi_videocamere-digitali_1.aspx","","16","https://www.trovaprezzi.it/prezzi_videocamere-digitali_16.aspx"
"1547145323-1772","https://www.trovaprezzi.it/categorie.aspx","Frigoriferi e Congelatori","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori.aspx","Vedi tutte le offerte in Frigoriferi e Congelatori","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori_1.aspx","Ezetil Frigo portatile termoelettrico Mirabelle Sun&Fun; 25 [742910]","",""
"1547145262-1400","https://www.trovaprezzi.it/categorie.aspx","Biciclette","https://www.trovaprezzi.it/prezzi_biciclette-accessori.aspx","Vedi tutte le offerte in Biciclette","https://www.trovaprezzi.it/prezzi_biciclette-accessori_1.aspx","","Successive","https://www.trovaprezzi.it/prezzi_biciclette-accessori_21.aspx"
"1547145162-783","https://www.trovaprezzi.it/categorie.aspx","Obiettivi per Fotocamere","https://www.trovaprezzi.it/prezzi_obiettivi-per-fotocamere.aspx","Vedi tutte le offerte in Obiettivi per Fotocamere","https://www.trovaprezzi.it/prezzi_obiettivi-per-fotocamere_1.aspx","","4","https://www.trovaprezzi.it/prezzi_obiettivi-per-fotocamere_4.aspx"
"1547145154-724","https://www.trovaprezzi.it/categorie.aspx","Alimenti Cani e Gatti","https://www.trovaprezzi.it/prezzi_alimenti-cani-gatti.aspx","Vedi tutte le offerte in Alimenti Cani e Gatti","https://www.trovaprezzi.it/prezzi_alimenti-cani-gatti_1.aspx","KARLIE FLAMINGO VEGIE SPAZ. DA DENTI 7CM CHLOROFYL DISPL","",""
"1547145242-1230","https://www.trovaprezzi.it/categorie.aspx","Home Theater","https://www.trovaprezzi.it/prezzi_home-theater.aspx","Vedi tutte le offerte in Home Theater","https://www.trovaprezzi.it/prezzi_home-theater_1.aspx","","11","https://www.trovaprezzi.it/prezzi_home-theater_11.aspx"
"1547145198-976","https://www.trovaprezzi.it/categorie.aspx","Carrozzine e Passeggini","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini.aspx","Vedi tutte le offerte in Carrozzine e Passeggini","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini_1.aspx","Safety 1St Passeggino Peps - Black and White","",""
"1547145107-560","https://www.trovaprezzi.it/categorie.aspx","Occhiali da Sole","https://www.trovaprezzi.it/prezzi_occhiali-da-sole.aspx","Vedi tutte le offerte in Occhiali da Sole","https://www.trovaprezzi.it/prezzi_occhiali-da-sole_1.aspx","","Successive","https://www.trovaprezzi.it/prezzi_occhiali-da-sole_21.aspx"
"1547145167-838","https://www.trovaprezzi.it/categorie.aspx","Fotocamere Digitali","https://www.trovaprezzi.it/prezzi_fotocamere-digitali.aspx","Vedi tutte le offerte in Fotocamere Digitali","https://www.trovaprezzi.it/prezzi_fotocamere-digitali_1.aspx","","19","https://www.trovaprezzi.it/prezzi_fotocamere-digitali_19.aspx"
"1547145227-1099","https://www.trovaprezzi.it/categorie.aspx","Prodotti per il Corpo","https://www.trovaprezzi.it/prezzi_prodotti-corpo.aspx","Vedi tutte le offerte in Prodotti per il Corpo","https://www.trovaprezzi.it/prezzi_prodotti-corpo_1.aspx","PIKDARE SRL SIR PIC TUB 1ML G26X1/2 1P 100U","",""
"1547145323-1766","https://www.trovaprezzi.it/categorie.aspx","Frigoriferi e Congelatori","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori.aspx","Vedi tutte le offerte in Frigoriferi e Congelatori","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori_1.aspx","Giostyle Frigo termico GioStyle fiesta l.25 [GIOSTYLE]","",""
"1547145136-654","https://www.trovaprezzi.it/categorie.aspx","Navigatori GPS","https://www.trovaprezzi.it/prezzi_gps.aspx","Vedi tutte le offerte in Navigatori GPS","https://www.trovaprezzi.it/prezzi_gps_1.aspx","Celestron Navigatore outdoor Trekguide","",""
"1547145314-1704","https://www.trovaprezzi.it/categorie.aspx","Forni","https://www.trovaprezzi.it/prezzi_forni-microonde.aspx","Vedi tutte le offerte in Forni","https://www.trovaprezzi.it/prezzi_forni-microonde_1.aspx","","5","https://www.trovaprezzi.it/prezzi_forni-microonde_5.aspx"
"1547145092-458","https://www.trovaprezzi.it/categorie.aspx","Bracciali","https://www.trovaprezzi.it/prezzi_bracciali.aspx","Vedi tutte le offerte in Bracciali","https://www.trovaprezzi.it/prezzi_bracciali_1.aspx","BASE COLLANA COLL.DROPS IN ACCIAIO, RASO - SCZR4 BB-61725","",""
"1547145250-1320","https://www.trovaprezzi.it/categorie.aspx","Televisori LCD, LED e Plasma","https://www.trovaprezzi.it/prezzi_televisori-lcd-plasma.aspx","Vedi tutte le offerte in Televisori LCD, LED e Plasma","https://www.trovaprezzi.it/prezzi_televisori-lcd-plasma_1.aspx","","Successive","https://www.trovaprezzi.it/prezzi_televisori-lcd-plasma_21.aspx"
"1547145298-1586","https://www.trovaprezzi.it/categorie.aspx","Stampanti","https://www.trovaprezzi.it/prezzi_stampanti.aspx","Vedi tutte le offerte in Stampanti","https://www.trovaprezzi.it/prezzi_stampanti_1.aspx","","7","https://www.trovaprezzi.it/prezzi_stampanti_7.aspx"
"1547145198-998","https://www.trovaprezzi.it/categorie.aspx","Carrozzine e Passeggini","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini.aspx","Vedi tutte le offerte in Carrozzine e Passeggini","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini_1.aspx","","19","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini_19.aspx"
"1547145262-1371","https://www.trovaprezzi.it/categorie.aspx","Biciclette","https://www.trovaprezzi.it/prezzi_biciclette-accessori.aspx","Vedi tutte le offerte in Biciclette","https://www.trovaprezzi.it/prezzi_biciclette-accessori_1.aspx","Yakari Bici accessori Yakari Hello Kitty-Set Protezioni 80200.70","",""
"1547145198-963","https://www.trovaprezzi.it/categorie.aspx","Carrozzine e Passeggini","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini.aspx","Vedi tutte le offerte in Carrozzine e Passeggini","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini_1.aspx","Safety 1st Passeggino leggero Peps con cappottina Plain Red - rosso","",""
"1547145262-1367","https://www.trovaprezzi.it/categorie.aspx","Biciclette","https://www.trovaprezzi.it/prezzi_biciclette-accessori.aspx","Vedi tutte le offerte in Biciclette","https://www.trovaprezzi.it/prezzi_biciclette-accessori_1.aspx","Jamara 402090 - Bicicletta","",""
"1547145266-1426","https://www.trovaprezzi.it/categorie.aspx","Scarpe Sportive","https://www.trovaprezzi.it/prezzi_scarpe-sportive.aspx","Vedi tutte le offerte in Scarpe Sportive","https://www.trovaprezzi.it/prezzi_scarpe-sportive_1.aspx","","7","https://www.trovaprezzi.it/prezzi_scarpe-sportive_7.aspx"
"1547145242-1228","https://www.trovaprezzi.it/categorie.aspx","Home Theater","https://www.trovaprezzi.it/prezzi_home-theater.aspx","Vedi tutte le offerte in Home Theater","https://www.trovaprezzi.it/prezzi_home-theater_1.aspx","","9","https://www.trovaprezzi.it/prezzi_home-theater_9.aspx"
"1547145211-1040","https://www.trovaprezzi.it/categorie.aspx","Pneumatici per Auto","https://www.trovaprezzi.it/prezzi_pneumatici.aspx","Vedi tutte le offerte in Pneumatici per Auto","https://www.trovaprezzi.it/prezzi_pneumatici_1.aspx","","Successive","https://www.trovaprezzi.it/prezzi_pneumatici_21.aspx"
"1547145246-1241","https://www.trovaprezzi.it/categorie.aspx","Videocamere Digitali","https://www.trovaprezzi.it/prezzi_videocamere-digitali.aspx","Vedi tutte le offerte in Videocamere Digitali","https://www.trovaprezzi.it/prezzi_videocamere-digitali_1.aspx","Blasetti Blocchi punto metallico ARISTON Blasetti - A6 - 5 mm - 70 ff - 1065 (conf.10)","",""
"1547145314-1694","https://www.trovaprezzi.it/categorie.aspx","Forni","https://www.trovaprezzi.it/prezzi_forni-microonde.aspx","Vedi tutte le offerte in Forni","https://www.trovaprezzi.it/prezzi_forni-microonde_1.aspx","Ardes Forno elettrico 6210B","",""
"1547145323-1788","https://www.trovaprezzi.it/categorie.aspx","Frigoriferi e Congelatori","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori.aspx","Vedi tutte le offerte in Frigoriferi e Congelatori","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori_1.aspx","","9","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori_9.aspx"
"1547145232-1149","https://www.trovaprezzi.it/categorie.aspx","Profumi e Deodoranti","https://www.trovaprezzi.it/prezzi_profumi-deodoranti.aspx","Vedi tutte le offerte in Profumi e Deodoranti","https://www.trovaprezzi.it/prezzi_profumi-deodoranti_1.aspx","","10","https://www.trovaprezzi.it/prezzi_profumi-deodoranti_10.aspx"
"1547145096-491","https://www.trovaprezzi.it/categorie.aspx","Anelli","https://www.trovaprezzi.it/prezzi_anelli.aspx","Vedi tutte le offerte in Anelli","https://www.trovaprezzi.it/prezzi_anelli_1.aspx","Banda reversibile in vinile Les Georgettes. Inserto di colore Verde/Grigio Lucido che veste l'anello di 12mm","",""
"1547145167-817","https://www.trovaprezzi.it/categorie.aspx","Fotocamere Digitali","https://www.trovaprezzi.it/prezzi_fotocamere-digitali.aspx","Vedi tutte le offerte in Fotocamere Digitali","https://www.trovaprezzi.it/prezzi_fotocamere-digitali_1.aspx","VIVITAR VIVICAM X020 NERA","",""
"1547145107-531","https://www.trovaprezzi.it/categorie.aspx","Occhiali da Sole","https://www.trovaprezzi.it/prezzi_occhiali-da-sole.aspx","Vedi tutte le offerte in Occhiali da Sole","https://www.trovaprezzi.it/prezzi_occhiali-da-sole_1.aspx","3 OCCHIALI DA SOLE REFLEXXVISION UV 400 DONNA MODELLO ISERNIA COLORI ASSORTITI","",""
"1547145298-1562","https://www.trovaprezzi.it/categorie.aspx","Stampanti","https://www.trovaprezzi.it/prezzi_stampanti.aspx","Vedi tutte le offerte in Stampanti","https://www.trovaprezzi.it/prezzi_stampanti_1.aspx","DYMO ETICHETTATRICE A RILIEVO DYMO JUNIOR IN BLISTER 127470 (unità vendita 1 pz.)","",""
"1547145075-413","https://www.trovaprezzi.it/categorie.aspx","Strumenti Musicali","https://www.trovaprezzi.it/prezzi_strumenti-musicali.aspx","Vedi tutte le offerte in Strumenti Musicali","https://www.trovaprezzi.it/prezzi_strumenti-musicali_1.aspx","Hohner Scovolino Hohner TM80005 per Flauto Dolce [800042]","",""
"1547145277-1455","https://www.trovaprezzi.it/categorie.aspx","Cellulari","https://www.trovaprezzi.it/prezzi_cellulari.aspx","Vedi tutte le offerte in Cellulari","https://www.trovaprezzi.it/prezzi_cellulari_1.aspx","BULLTEK Power Bank Bulltek Y1E 2600MAH BLU","",""
"1547145190-928","https://www.trovaprezzi.it/categorie.aspx","Seggiolini auto","https://www.trovaprezzi.it/prezzi_seggiolini-auto.aspx","Vedi tutte le offerte in Seggiolini auto","https://www.trovaprezzi.it/prezzi_seggiolini-auto_1.aspx","Diono Cuscino per cintura di sicurezza Seatbelt Pillow Diono","",""
"1547145140-686","https://www.trovaprezzi.it/categorie.aspx","Orologi da Polso","https://www.trovaprezzi.it/prezzi_orologi-polso.aspx","Vedi tutte le offerte in Orologi da Polso","https://www.trovaprezzi.it/prezzi_orologi-polso_1.aspx","OLIVIA Orologio Bambina Olivia OLW02","",""
"1547145292-1535","https://www.trovaprezzi.it/categorie.aspx","Elettroutensili","https://www.trovaprezzi.it/prezzi_elettroutensili.aspx","Vedi tutte le offerte in Elettroutensili","https://www.trovaprezzi.it/prezzi_elettroutensili_1.aspx","Beta Punte Di Ricambio Per Saldatori","",""
"1547145232-1150","https://www.trovaprezzi.it/categorie.aspx","Profumi e Deodoranti","https://www.trovaprezzi.it/prezzi_profumi-deodoranti.aspx","Vedi tutte le offerte in Profumi e Deodoranti","https://www.trovaprezzi.it/prezzi_profumi-deodoranti_1.aspx","","11","https://www.trovaprezzi.it/prezzi_profumi-deodoranti_11.aspx"
"1547145175-866","https://www.trovaprezzi.it/categorie.aspx","Console Giochi","https://www.trovaprezzi.it/prezzi_console.aspx","Vedi tutte le offerte in Console Giochi","https://www.trovaprezzi.it/prezzi_console_1.aspx","","7","https://www.trovaprezzi.it/prezzi_console_7.aspx"
"1547145323-1774","https://www.trovaprezzi.it/categorie.aspx","Frigoriferi e Congelatori","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori.aspx","Vedi tutte le offerte in Frigoriferi e Congelatori","https://www.trovaprezzi.it/prezzi_frigoriferi-congelatori_1.aspx","GIOSTYLE Frigorifero portatile Shiver 26","",""
"1547145175-848","https://www.trovaprezzi.it/categorie.aspx","Console Giochi","https://www.trovaprezzi.it/prezzi_console.aspx","Vedi tutte le offerte in Console Giochi","https://www.trovaprezzi.it/prezzi_console_1.aspx","MY ARCADE GAMING Console My Arcade Gaming Retro Gamer Max Portable","",""
"1547145092-457","https://www.trovaprezzi.it/categorie.aspx","Bracciali","https://www.trovaprezzi.it/prezzi_bracciali.aspx","Vedi tutte le offerte in Bracciali","https://www.trovaprezzi.it/prezzi_bracciali_1.aspx","Gioielleria Bucci BRACCIALE DA UOMO IN ACCIAIO E LEGNO","",""
"1547145198-971","https://www.trovaprezzi.it/categorie.aspx","Carrozzine e Passeggini","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini.aspx","Vedi tutte le offerte in Carrozzine e Passeggini","https://www.trovaprezzi.it/prezzi_carrozzine-passeggini_1.aspx","Lulabi Passeggino Leggero Con Ombrello azzurro Disney Topolino Mickey Mouse","",""
"1547145175-852","https://www.trovaprezzi.it/categorie.aspx","Console Giochi","https://www.trovaprezzi.it/prezzi_console.aspx","Vedi tutte le offerte in Console Giochi","https://www.trovaprezzi.it/prezzi_console_1.aspx","SEGA Master System + Game Gear Arcade - Portatile","",""
"1547145123-591","https://www.trovaprezzi.it/categorie.aspx","Grappe, Liquori, Aperitivi","https://www.trovaprezzi.it/prezzi_grappe-liquori-aperitivi.aspx","Vedi tutte le offerte in Grappe, Liquori, Aperitivi","https://www.trovaprezzi.it/prezzi_grappe-liquori-aperitivi_1.aspx","","12","https://www.trovaprezzi.it/prezzi_grappe-liquori-aperitivi_12.aspx"
